work_id,doi,ano,primeiro_autor,author_id,genero_primeiro_autor,primeiro_autor_no_brasil,paises_primeiro_autor
W4206191682,10.1016/j.jsames.2022.103716,2022,Márcio Nunes Normando,A5024858907,MASCULINO,True,BR
W4221033057,10.2174/2452271605666220304091807,2022,Matheus de Souza Lima Mendes,A5087353799,MASCULINO,True,BR
W4230849743,10.1504/ijpe.2019.105645,2019,Igor Ricardo de Souza Victorino,A5058576634,MASCULINO,True,BR
W4283829276,10.2166/wp.2022.075,2022,Bojan Srdjević,A5046423710,INDEFINIDO,False,RS
W4285367978,10.22564/rbgf.v39i3.2110,2021,Pedro Henrique Cunha de Macedo,A5051661773,MASCULINO,True,BR
W4288052927,10.47456/geo.v1i34.36298,2022,Agostinho Prado Alves,A5023637165,MASCULINO,True,BR
W4308771580,10.1007/s11356-022-24016-2,2022,Vanessa Ochi Agostini,A5086122646,FEMININO,True,BR
W4311535342,10.34117/bjdv8n11-349,2022,Giovanna Mabily Pinto Abdel Aziz,A5010541677,FEMININO,False,
W4360107227,10.1590/2675-2824071.22051hmdja,2023,Helen Michelle de Jesus Affe,A5065762212,FEMININO,False,
W4381835371,10.1590/2675-2824070.22141jpma,2022,João P. M. Amorim,A5086267710,MASCULINO,True,BR
W4404318779,10.5380/rn.v8i1-2.85082,2022,Bernardo A Perez da Gama,A5114621770,MASCULINO,True,BR
W2784331189,10.1115/1.4038937,2018,Vinícius Ribeiro Machado da Silva,A5089454009,MASCULINO,True,BR
W2790001010,10.1007/s40430-017-0933-3,2018,Felipe Ruggeri,A5027062642,MASCULINO,True,BR
W2790763176,10.11646/zootaxa.4388.4.5,2018,Rayane Sorrentino,A5009135862,FEMININO,True,BR
W2793047291,10.1007/s40430-018-0977-z,2018,Cynara Cunha,A5035997303,FEMININO,True,BR
W2807611404,10.1177/0263617418779459,2018,Alessandro da Silva Ramos,A5088611203,MASCULINO,True,BR
W2883952124,10.22078/jpst.2017.2701.1460,2018,Vanessa Cristina Santanna,A5044373305,FEMININO,True,BR
W2888946993,10.4310/cms.2018.v16.n3.a10,2018,Daniel G. Alfaro Vigo,A5010147952,MASCULINO,True,BR
W2914893199,10.1007/s10750-018-3872-9,2019,Hugo Sarmento,A5025626166,MASCULINO,True,BR
W2918991513,10.12957/rbdp.2018.36374,2018,Ilana Zeitoune,A5088866729,FEMININO,True,BR
W2921629190,10.14295/ras.v33i1.29095,2019,Karolina Almeida Correia,A5046640028,FEMININO,True,BR
W2928035804,10.1590/s0103-4014.2019.3395.0008,2019,THAIZ DA SILVA VESCOVI CHEDID,A5033497400,FEMININO,True,BR
W2946939090,10.4236/jsea.2019.125010,2019,Italo F. Di Paolo,A5026247028,MASCULINO,False,
W2947209646,10.33448/rsd-v8i7.1107,2019,Cristiano Severo Aiolfi,A5064214394,MASCULINO,True,BR
W2955417939,10.22161/ijaers.6.6.86,2019,Gelson Heraldo Nico Filho,A5012283769,MASCULINO,True,BR
W2965723233,10.1590/2358-2936e2019010,2019,Pedro Henrique Pezzi,A5029153484,MASCULINO,True,BR
W2972732780,10.1049/tje2.12006,2021,Arvind Parwal,A5004404698,INDEFINIDO,False,SE
W2973866221,10.4322/2176-1523.20191800,2019,Artur Angelo Alcântara de Assis,A5022955571,MASCULINO,True,BR
W2977783887,10.11137/2019_3_624_630,2019,Lucas Yuri Dutra de Oliveira,A5066072037,MASCULINO,True,BR
W2978842894,10.34117/bjdv5n9-002,2019,Camila dos Santos Miranda,A5043370608,FEMININO,True,BR
W2990832719,10.1590/s1517-707620190004.0847,2019,Marcela Silva,A5102007482,FEMININO,True,BR
W3004360425,10.1115/1.4046195,2020,Eduardo A. Tannuri,A5080080617,MASCULINO,True,BR
W3004751177,10.31413/nativa.v8i1.8251,2020,Greicelene Jesus da Silva,A5024818872,FEMININO,True,BR
W3011684371,10.22161/ijaers.73.36,2020,Jonni Guiller Ferreira Madeira,A5037702240,MASCULINO,True,BR
W3015845240,10.11646/zootaxa.4763.1.7,2020,Wagner F. Magalhães,A5090275574,MASCULINO,True,BR;US
W3021001570,10.21438/rbgas(2020)071524,2020,Heitor Soares Moreira,A5003033803,MASCULINO,True,BR
W3027592044,10.18273/revfue.v17n2-2019007,2019,Bruna F. Alves,A5027542635,FEMININO,False,
W3029146754,10.2112/si95-255.1,2020,Raquel Toste,A5023431974,FEMININO,True,BR
W3036006640,10.2118/199086-pa,2020,Viviana Vargas Grajales,A5028584181,FEMININO,True,BR
W3049049748,10.1007/s12145-020-00501-5,2020,Guilherme Pina Cardim,A5057750752,MASCULINO,True,BR
W3091968419,10.33448/rsd-v9i10.8852,2020,Íkaro Daniel de Carvalho Barreto,A5038827939,MASCULINO,True,BR
W3098997879,10.1016/j.rsma.2020.101522,2020,Gislayne Cristina Palmeira Borges,A5079519650,FEMININO,True,BR
W3115814957,10.14393/rbcv72nespecial50anos-56601,2020,Regiane Dalazoana,A5072017534,FEMININO,True,BR
W3118630161,10.5419/bjpg2020-0019,2021,I. C. A. B. A. Santos,A5010141145,INDEFINIDO,True,BR
W3120513142,10.3997/1365-2397.n0114,2018,Jorge Luís Porsani,A5047056739,MASCULINO,True,BR
W3128759797,10.34117/bjdv7n1-645,2021,Rodrigo Henrique Pinheiro,A5007638913,MASCULINO,True,BR
W3129545838,10.1002/cjce.24076,2021,Danielle G. Queiroz,A5018616093,FEMININO,True,BR
W3130247192,10.5327/z2176-947820200731,2021,Lucas Gonçalves Rocha,A5032898418,MASCULINO,True,BR
W3131879768,10.4322/2176-1523.20202452,2021,Guilherme Vieira Braga Lemos,A5031823574,MASCULINO,True,BR
W3132964070,10.1007/s10706-021-01741-y,2021,Flávio Tito Peixoto Filho,A5085192945,MASCULINO,True,BR
W3133733278,10.11606/1980-5330/ea156233,2020,Cristiano Ponzoni Ghinis,A5015091544,MASCULINO,True,BR
W3135832771,10.1002/fld.5030,2021,Marcelo V. Flamarion,A5059173985,MASCULINO,True,BR
W3154795881,10.31214/ijthfa.v4i1.67,2021,Carlos Henrique Alexandrino,A5012743951,MASCULINO,True,BR
W3157180574,10.1615/multscientechn.2021037313,2021,Johann E. Castro B.,A5056067594,MASCULINO,True,BR
W3158372732,10.1007/s13202-021-01170-w,2021,Edvaldo F. M. Neto,A5007355695,MASCULINO,True,BR
W3159678610,10.3989/graellsia.2021.v77.285,2021,Lluc García,A5008226830,INDEFINIDO,True,BR;ES
W3174494151,10.1590/1982-2170-2020-0061,2021,Valéria Cristina Silva,A5050076858,FEMININO,True,BR
W3175319224,10.53591/cna.v13i1.351,2019,Paulina Castillo,A5071920061,FEMININO,False,EC
W3184044297,10.24203/ajet.v9i3.6292,2021,Marcio Soares Pinheiro,A5056724112,MASCULINO,True,BR
W3184626609,10.1007/s40722-021-00205-y,2021,Gustavo O. Guarniz Avalos,A5087333426,MASCULINO,True,BR
W3185660165,10.1016/j.petrol.2021.109260,2021,Klaus Rollmann,A5047380725,MASCULINO,True,BR
W3193134803,10.1016/j.petrol.2021.109326,2021,Renan Vieira Bela,A5039559847,MASCULINO,True,BR
W3199756320,10.1002/hyp.14388,2021,Maurício Dambrós Melati,A5038805182,MASCULINO,True,BR
W3200522127,10.1016/j.ecss.2021.107587,2021,Angeline Saucsen-Weisheimer,A5013996700,FEMININO,True,BR
W3206592773,10.1590/2318-0331.262120210072,2021,João Marcos Carvalho,A5016146224,MASCULINO,True,BR
W3207147973,10.1590/2358-2936e2021041,2021,Vanessa Silva Vicente,A5023915704,FEMININO,True,BR
W3212022737,10.21168/rega.v18e22,2021,Maycon Silva,A5014905271,MASCULINO,True,BR
W3212720616,10.1016/j.jafrearsci.2021.104419,2021,Jone Lucas Medja Ussalu,A5007447552,MASCULINO,False,MZ
W3213101558,10.1111/zsc.12517,2021,Ana Paula Siqueira Dornellas,A5068349214,FEMININO,True,BR
W3213717961,10.1016/j.cageo.2021.104977,2021,Mabel Calim Costa,A5037106262,FEMININO,True,BR
W3213911799,10.31055/1851.2372.v56.n4.32900,2021,Luciana Belfort,A5064028323,FEMININO,True,BR
W3217162207,10.4114/intartif.vol24iss68pp89-103,2021,João Batista Pacheco,A5024194783,MASCULINO,True,BR
W4200069189,10.32996/jmcie.2021.2.1.6,2021,Henrique da Silva Pizzo,A5008843098,MASCULINO,True,BR
W4200278060,10.1016/j.petrol.2021.110083,2021,Juliana Maia Carvalho dos Santos,A5044167079,FEMININO,True,BR
W4200437446,10.22564/rbgf.v38i4.2080,2021,Flavio Costa de Mesquita,A5064687916,MASCULINO,True,BR
W4200456957,10.1080/17445302.2021.2007687,2021,Alexandre Rezende Diezel,A5086147270,MASCULINO,True,BR
W4200539246,10.1016/j.physleta.2021.127915,2021,Alexei A. Deriglazov,A5089230659,MASCULINO,True,BR;RU
W4205124781,10.1007/s00267-021-01571-x,2022,David Domingues Pavanelli,A5079120680,MASCULINO,True,BR
W4206506402,10.3390/su14010406,2021,Gabriella Laura Peixoto Botelho,A5073466895,FEMININO,True,BR
W4207077703,10.1007/s40313-022-00895-1,2022,Gustavo Cezimbra B. Leal,A5082425686,MASCULINO,True,BR
W4210610870,10.1080/10916466.2022.2033767,2022,Larissa Oliveira Pereira de Carvalho,A5075300507,FEMININO,True,BR
W4211199368,10.1016/j.petrol.2022.110269,2022,Willer Planas Goncalves,A5079567054,MASCULINO,True,BR
W4214947438,10.26461/23.01,2022,Corina Sidagis Galli,A5084444166,FEMININO,True,BR
W4223606234,10.4072/rbp.2022.1.06,2022,Juliana de Freitas Gonçalves,A5009463938,FEMININO,True,BR
W4252609109,10.37633/sbjc.26(26)2018.2-9,2018,Marcos Antônio Klunk,A5049644230,MASCULINO,True,BR
W4280591095,10.1371/journal.pone.0265336,2022,Roberta Freitas,A5068409266,FEMININO,True,BR
W4281776621,10.33448/rsd-v11i7.30298,2022,Rafael Demetrius Rodrigues de Sousa,A5002211067,MASCULINO,True,BR
W4283030092,10.1016/j.petrol.2022.110706,2022,Maryelen H. Miyoshi,A5064728907,FEMININO,True,BR
W4283779375,10.1007/s10236-022-01518-8,2022,M. Afroosa,A5017241892,INDEFINIDO,False,IN
W4292377877,10.22564/rbgf.v39i4.2129,2021,Lucas Vieira Barros,A5035036877,MASCULINO,True,BR
W4294636801,10.1080/10916466.2022.2120006,2022,Mariana Schneider,A5044807187,FEMININO,True,BR
W4294879444,10.1016/j.jmarsys.2022.103803,2022,Andrés Piñango,A5053625228,MASCULINO,True,BR
W4300964753,10.1007/s11081-022-09764-x,2022,Pedro Augusto Pereira Borges,A5102753608,MASCULINO,True,BR;CH
W4304891200,10.1016/j.jsames.2022.104059,2022,Abel Carrasquilla,A5001721923,MASCULINO,True,BR
W4306247709,10.1590/0001-3765202220211265,2022,Fábio Cavalca Bom,A5012525247,MASCULINO,True,BR
W4308970283,10.3390/s22228731,2022,Henrique Borges,A5068473197,MASCULINO,True,BR
W4313904220,10.1590/1519-6984.266035,2022,Caroline Vettorazzi Bernabé,A5066837776,FEMININO,True,BR;US
W4317377143,10.1016/j.jsv.2023.117559,2023,Sergio V.B. Santos,A5018090517,MASCULINO,True,BR
W4320009515,10.14209/jcis.2023.5,2023,Luiz Gustavo Barros Guedes,A5043889129,MASCULINO,True,BR
W4320028696,10.22201/iingen.0718378xe.2022.15.3.81530,2022,Renata Locarno Frota,A5085781759,FEMININO,True,BR
W4320057822,10.15446/esrj.v26n3.101477,2022,Oldemar de Oliveira Carvalho,A5020953715,MASCULINO,True,BR
W4321268865,10.1590/2675-2824070.22006cbbh,2022,Catherine B. Bou-Haya,A5033720827,FEMININO,True,BR
W4360865258,10.1080/01650521.2023.2186678,2023,Geisa Bruna Maia Martins,A5068374912,FEMININO,True,BR
W4361286451,10.23925/2179-3565.2023v14i1p113-128,2023,Mário Joel Ramos Júnior,A5038067693,MASCULINO,True,BR
W4362647840,10.1590/s1413-415220220023,2023,Maycon Breno Macena da Silva,A5073500320,MASCULINO,True,BR
W4363609696,10.1515/jogs-2022-0151,2023,José Carrión,A5112731253,MASCULINO,True,BR
W4365457209,10.22564/brjg.v40i4.2182,2023,Gleidson Ferreira,A5057886759,MASCULINO,True,BR
W4376868608,10.2118/214702-pa,2023,Erwin Macario,A5091963932,MASCULINO,False,AU
W4385440651,10.58286/28455,2023,Alexandre Lorenzi,A5016563939,MASCULINO,True,BR
W4385788515,10.1007/s40314-023-02419-2,2023,Marcelo V. Flamarion,A5059173985,MASCULINO,True,BR
W4385832648,10.2298/ciceq221206021o,2023,Oliveira De,A5112859701,MASCULINO,True,BR
W4386314588,10.18472/sustdeb.v14n2.2023.49626,2023,Monise Terra Cerezini,A5007719044,FEMININO,True,BR
W4386764455,10.1007/s40430-023-04432-2,2023,Yuxi Wang,A5100393123,INDEFINIDO,True,BR;CN
W4387332709,10.3897/zse.99.103003,2023,Juliana L. Segadilha,A5075196210,FEMININO,True,BR
W4388878509,10.1109/access.2023.3335379,2023,Lázaro Edmilson Brito Silva,A5042645984,MASCULINO,True,BR
W4391076760,10.1007/s10811-024-03188-z,2024,João Pedro Guimarães Machado,A5063984384,MASCULINO,True,BR
W4391883047,10.1038/s41559-024-02345-4,2024,Guilherme Ortigara Longo,A5071771204,MASCULINO,True,BR
W4392349835,10.1016/j.jsames.2024.104844,2024,João Wagner Alencar Castro,A5064684821,MASCULINO,True,BR
W4392637756,10.11646/zootaxa.5424.1.4,2024,Samuel Lucas da Silva Delgado Mendes,A5026968319,MASCULINO,True,BR;PT
W4399899053,10.1016/j.jsg.2024.105193,2024,Victoria M.A.S. Cedraz,A5061760306,FEMININO,True,BR
W4400353661,10.1016/j.epsr.2024.110800,2024,Pedro T.M. Lira,A5108952222,MASCULINO,True,BR
W4400889374,10.1590/2675-2824072.23117,2024,Anny Laura de Oliveira Lira,A5074596827,FEMININO,True,BR
W4402659806,10.1016/j.jcp.2024.113437,2024,A. J. Castrillón Vásquez,A5069647366,INDEFINIDO,True,BR;CO
W4404318771,10.5380/rn.v10i1-2.85104,2022,Ricardo Silva Absalão,A5067412384,MASCULINO,True,BR
W2790537933,10.3897/zse.94.14518,2018,Patricia Oristanio Vaz de Lima,A5039573762,FEMININO,True,BR
W2790857147,10.1163/15685403-00003776,2018,Flavio de Almeida Alves-Júnior,A5023631595,MASCULINO,True,BR
W2804966665,10.1080/00222933.2018.1475023,2018,Francisco Diogo Rocha Sousa,A5089122462,MASCULINO,True,BR
W2810150168,10.1039/c8ew00279g,2018,Xiaomeng Wang,A5100423401,INDEFINIDO,True,BR;CA;US
W2810789862,10.1002/cpe.4425,2018,Jeremias Gomes,A5031662947,MASCULINO,True,BR
W2886607497,10.18605/2175-7275/cereus.v10n2p276-284,2018,Jairo Marlon Côrrea,A5050514281,MASCULINO,True,BR
W2889377063,10.5902/1981369429362,2018,Antônio Eduardo Ramires Santoro,A5030311899,MASCULINO,True,BR
W2890630555,10.3986/ac.v47i1.7021,2018,Andrej Kranjc,A5110441739,INDEFINIDO,False,SI
W2892797700,10.11137/2018_2_358_368,2018,Thales Shoiti Akiyama,A5024180196,MASCULINO,True,BR
W2893961860,10.21745/ac09-04,2018,Emerson Casagrande,A5020348651,MASCULINO,True,BR
W2895657856,10.22161/ijaers.5.9.41,2018,André Gomes Barros,A5014790637,MASCULINO,True,BR
W2901004719,10.2516/ogst/2018054,2018,V. E. Botechia,A5051659197,INDEFINIDO,True,BR
W2908249930,10.22564/rbgf.v36i4.1984,2018,Karolina Almeida Correia,A5046640028,FEMININO,True,BR
W2910139126,10.5419/bjpg2018-0022,2019,Anderson Francisco Vitorino,A5022393933,MASCULINO,True,BR
W2911180742,10.5419/bjpg2018-0019,2019,Vitor Hugo de Sousa Ferreira,A5073522213,MASCULINO,True,BR
W2918210113,10.1155/2019/6361218,2019,Josua Daniel Pena Carreno,A5011268450,MASCULINO,True,BR
W2918313430,10.11646/zootaxa.4563.1.8,2019,Liz Silvany,A5064996308,FEMININO,True,BR
W2919729008,10.21167/cqdvol14ermac20192316966ncltmaqdfva170184,2019,Natalia Caroline Lopes Travassos,A5022626772,FEMININO,True,BE;BR
W2923872802,10.1007/s10596-020-09933-w,2020,Mateus M. Lima,A5033494379,MASCULINO,True,BR
W2945689260,10.11137/2019_1_454_470,2019,Thiago Gonçalves Carelli,A5038454540,MASCULINO,True,BR;ES
W2947251845,10.22564/rbgf.v37i1.1986,2019,Mário Alexandre de Abreu,A5067014655,MASCULINO,True,BR
W2952186765,10.1590/0370-44672018720184,2019,Henrique Chaves Joncew,A5058142323,MASCULINO,True,BR
W2957990007,10.3100/hpib.v24iss1.2019.n3,2019,José Iranildo Miranda de Melo,A5027174073,MASCULINO,True,BR
W2960668117,10.15392/bjrs.v7i3a.844,2019,Guilherme José Ramos,A5062657912,MASCULINO,True,BR
W2964425547,10.5380/reterm.v18i1.67045,2019,Edlaine Acosta Pinto,A5112280434,FEMININO,True,BR
W3000131316,,2018,Naira Coutinho Ferreira,A5043893975,FEMININO,True,BR
W3004425825,10.12989/cac.2020.25.1.029,2020,Ana B. C. G. Silva,A5072016197,FEMININO,True,BR
W3012284986,10.1515/bot-2018-0106,2020,Laura Sordo,A5065271910,FEMININO,False,PT
W3013080579,10.32360/acmar.v52i2.42393,2020,Beatriz Lopes,A5039756303,FEMININO,True,BR
W3013254993,10.11606/1807-0205/2020.60.13,2020,VINÍCIUS DA ROCHA MIRANDA,A5072917811,MASCULINO,True,BR
W3035440053,10.21166/metapre.v2i0.1306,2019,Gabriel Serrato,A5109463599,MASCULINO,True,BR
W3047876936,10.1590/1806-9126-rbef-2020-0178,2020,Vinícius Mariani Lenart,A5043776957,MASCULINO,True,BR
W3082578096,10.4257/oeco.2021.2501.05,2021,Renato Colares,A5062615343,MASCULINO,True,BR
W3082883091,10.34188/bjaerv3n3-091,2020,Maiara Teixeira de Souza,A5033176770,FEMININO,True,BR
W3103537197,10.5380/dma.v54i0.71880,2020,Raquel de Souza Pompermayer,A5023956525,FEMININO,True,BR
W3104104576,10.3897/zse.96.56097,2020,Juliana L. Segadilha,A5075196210,FEMININO,True,BR
W3127060636,10.21168/rega.v17e21,2020,Polyana Reis,A5011760001,FEMININO,True,BR
W3128418072,10.19177/rgsa.v9e42020780-800,2020,Fernanda Neves Ferreira,A5074299634,FEMININO,True,BR
W3130747157,10.15628/holos.2020.9571,2020,Anderson Shimenes Lacerda Soares,A5038524345,MASCULINO,True,BR
W3133128233,10.15628/holos.2020.9891,2020,Lucas Santin Bianchin,A5018529019,MASCULINO,True,BR
W3133927216,10.30638/eemj.2020.093,2020,Elaine Resende,A5005630018,FEMININO,True,BR
W3134758415,10.6008/cbpc2179-6858.2020.007.0050,2020,Patrícia Pompermayer Sesso,A5069417602,FEMININO,True,BR
W3135708241,10.4028/www.scientific.net/ddf.407.128,2021,Vinícius Bloss,A5074997189,MASCULINO,True,BR
W3157296114,10.5752/p.2318-2962.2021v31n65p502,2021,Guerby Sainté,A5022698718,INDEFINIDO,True,BR
W3158047108,10.31686/ijier.vol9.iss5.3075,2021,Valcimar de Souza Oliveira,A5001911545,MASCULINO,True,BR
W3158421988,10.26848/rbgf.v14.2.p1116-1130,2021,José Nildo da Nóbrega,A5002042931,MASCULINO,False,
W3161860499,10.47576/2712-7559_2021_1_82,2021,Ekaterina Vladimirovna Ponomareva,A5103063671,FEMININO,False,RU
W3168097573,10.19177/rgsa.v10e12021119-142,2021,Raquel Silveira Faria,A5049753851,FEMININO,True,BR
W3189383718,10.15628/holos.2021.9274,2021,Oswaldo Menta Simonsen Nico,A5021230753,MASCULINO,True,BR
W3192745537,,2021,Leonardo Cruz da Rosa,A5014808598,MASCULINO,True,BR
W3194525763,10.52571/ptq.v17.n34.2020.841_p34_pgs_817_825.pdf,2020,Ardak S MAKHMETOVA,A5106825202,INDEFINIDO,True,BR;US
W3205754404,10.5016/geociencias.v40i3.15071,2021,Guilherme Zavatti Ceccato,A5065422901,MASCULINO,True,BR
W3205869410,,2019,Marcelo Bender Perotoni,A5003134004,MASCULINO,True,BR
W3215744724,10.35699/2316-770x.2020.21450,2021,Lélia Santiago Custódio da Silva,A5027895619,FEMININO,False,CA
W4200485197,10.1080/10916466.2021.2019766,2021,Karine Castro Nóbrega,A5074180241,FEMININO,True,BR
W4206383438,10.33448/rsd-v11i1.24599,2022,Douglas Peterson Munis da Silva,A5079955090,MASCULINO,True,BR
W4210641015,10.19180/2177-4560.v15n12021p99-124,2021,LEANDRO FERREIRA SOUZA,A5059662597,MASCULINO,True,BR
W4210892424,10.11606/1807-0205/2022.62.006,2022,Luiz Felipe Andrade,A5058279890,MASCULINO,True,BR
W4220816527,10.1007/s40868-022-00113-2,2022,Richard David Schachter,A5009262533,MASCULINO,True,BR
W4220932751,10.38094/jocef30145,2022,Usman Mohseni,A5003835006,INDEFINIDO,False,IN
W4221057777,10.5957/jspd.02210006,2022,Daniel Prata Vieira,A5068462839,MASCULINO,True,BR
W4221069085,10.1007/s13202-022-01474-5,2022,Thiago O. Quinelato,A5012930177,MASCULINO,True,BR
W4221148594,10.14393/rbcv74n1-56925,2022,Agostinho Prado Alves,A5023637165,MASCULINO,True,BR
W4224252837,10.1002/slct.202200286,2022,Leonardo Francisco Gonçalves Dias,A5085539842,MASCULINO,True,BR;DE
W4225565653,10.1007/s10596-022-10129-7,2022,Ana Teresa Gaspar,A5052729221,FEMININO,True,BR
W4226049277,10.17921/1890-1793.2021v16n16p02-06,2021,Jefferson Willian Ferreira,A5046272105,MASCULINO,False,
W4226418211,10.26848/rbgf.v14.6.p3622-3634,2021,Pedro Francisco Notisso,A5066438727,MASCULINO,False,MZ
W4226478653,10.1590/s1982-21702022000100003,2022,Danilo Fernandes de Medeiros,A5010241572,MASCULINO,True,BR
W4231347423,10.34117/bjdv5n11-080,2019,Romulo Santos Souza,A5086872759,MASCULINO,True,BR
W4280635992,10.1061/(asce)wr.1943-5452.0001581,2022,Ana Carolina Cardoso Lima,A5059681555,FEMININO,True,BR
W4280643896,10.5194/isprs-annals-v-3-2022-61-2022,2022,Lucas Volochen Oldoni,A5036149224,MASCULINO,True,BR
W4281701685,10.1142/s2382624x22500126,2022,Renata Locarno Frota,A5085781759,FEMININO,True,BR
W4281843320,10.1080/1573062x.2022.2075763,2022,Lucas Vitor de Carvalho Sousa,A5033360003,MASCULINO,True,BR
W4281966160,10.1590/0103-6351/6947,2022,Matheus Gonçalves da Silva Pereta,A5034691105,MASCULINO,True,BR
W4284975141,10.1016/j.simpa.2022.100356,2022,Túlio Marcondes Moreira,A5087868680,MASCULINO,True,BR
W4285535805,10.32689/2617-9660-2021-1(13)-76-83,2021,Anatoliy Antonovych Krupka,A5112677787,INDEFINIDO,False,
W4285677439,10.4072/rbp.2022.2.02,2022,Isabel Azevedo,A5022300632,FEMININO,True,BR
W4296109509,10.1115/1.4055550,2022,Rodrigo Moretti Kochem,A5097165619,MASCULINO,True,BR
W4300816194,10.1007/s42417-022-00459-2,2022,Maurício A. Ribeiro,A5113960612,MASCULINO,True,BR
W4304003617,10.1080/17451000.2022.2119252,2022,Wagner F. Magalhães,A5090275574,MASCULINO,True,BR
W4308623215,10.5540/tcam.2022.023.04.00625,2022,Marcelo V. Flamarion,A5059173985,MASCULINO,True,BR
W4310099803,10.22564/brjg.v40i5.2141,2022,Denizar Blitzkow,A5023119835,MASCULINO,True,BR
W4311276376,10.14295/transportes.v30i3.2776,2022,Eric Ribeiro da Silva,A5084343356,MASCULINO,True,BR
W4312288649,10.22564/brjg.v40i1.2154,2022,Olavo Augusto Gomes Linhares,A5091483287,MASCULINO,True,BR
W4312305277,10.22564/brjg.v40i1.2133,2022,Jéssica de Souza Moreira,A5101441707,FEMININO,True,BR
W4312747457,10.22564/brjg.v40i3.2174,2022,Carlos Américo Reis Cardoso,A5080630328,MASCULINO,True,BR
W4312898391,10.21711/231766362022/rmc511,2022,Willian Carlos Lesinhovski,A5008170338,MASCULINO,True,BR
W4313037273,10.15446/dyna.v89n220.95008,2022,José Melchior Filho,A5057315137,MASCULINO,True,BR
W4313168052,10.1504/ijmor.2022.126045,2022,André Gonçalves Medeiros,A5064893456,MASCULINO,True,BR
W4313728170,10.6008/cbpc2179-6858.2022.002.0022,2022,Gabriel de Oliveira Cardoso Machado,A5024204046,MASCULINO,True,BR
W4318816829,10.1080/01932691.2023.2173222,2023,Rafaelly Lira Cavalcanti Lima,A5027072956,FEMININO,True,BR
W4322494040,10.12957/tamoios.2023.61140,2023,Mariany Kerriany Gonçalves de Souza,A5017491455,FEMININO,True,BR
