author_id,nome,primeiro_nome,genero,proporcao,prop_feminina_ibge,freq_ibge,motivo,paises,obras
A5101946563,Luciana Santos de Oliveira,LUCIANA,FEMININO,0.9962,0.9962,431401,IBGE,BR,1
A5020826450,M A Silva,,INDEFINIDO,,,0,nome abreviado,BR,1
A5047100348,Fernanda Helena Nascimento de Andrade,FERNANDA,FEMININO,0.9941,0.9941,534757,IBGE,BR,1
A5106974606,Ceres Duarte Guedes Cabral de Almeida,CERES,FEMININO,0.9786,0.9786,1492,IBGE,BR,2
A5090969972,Brivaldo Gomes de Almeida,BRIVALDO,MASCULINO,1.0000,0.0000,587,IBGE,BR,2
A5083023683,João Audifax Cézar Albuquerque Filho,JOAO,MASCULINO,0.9959,0.0041,2984119,IBGE,BR,1
A5075426521,Bruno Campos Mantovanelli,BRUNO,MASCULINO,0.9926,0.0074,668217,IBGE,BR,1
A5006878970,José Coelho de Araújo Filho,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,BR,4
A5011272347,Marta Sendra,MARTA,FEMININO,0.9968,0.9968,214961,IBGE,ES,2
A5039151535,Ángeles Cid,ANGELES,FEMININO,1.0000,1.0000,82,IBGE,ES,1
A5000785680,Marta Seoane,MARTA,FEMININO,0.9968,0.9968,214961,IBGE,ES,1
A5003606073,Vasco Branco,VASCO,MASCULINO,1.0000,0.0000,1902,IBGE,PT,1
A5016163837,Cristina M. L. Carvalho,CRISTINA,FEMININO,0.9975,0.9975,192698,IBGE,PT,1
A5060965609,Marcos L. Gazarini,MARCOS,MASCULINO,0.9954,0.0046,1106165,IBGE,BR,1
A5032181277,Renata Brentano,RENATA,FEMININO,0.9948,0.9948,347001,IBGE,BR,3
A5068707905,Rachel M. Aitchison,RACHEL,FEMININO,0.9931,0.9931,11377,IBGE,CA,1
A5123608458,Amanda E. Arnold,AMANDA,FEMININO,0.9961,0.9961,466432,IBGE,CA,1
A5000344719,Hollie L. Booth,HOLLIE,INDEFINIDO,,,0,nome ausente do IBGE,GB,1
A5021985357,Patrícia Charvet,PATRICIA,FEMININO,0.9970,0.9970,531065,IBGE,BR,2
A5025880572,Christopher G. Mull,CHRISTOPHER,MASCULINO,0.9923,0.0077,2719,IBGE,CA;US,1
A5043273884,Issah Seidu,ISSAH,INDEFINIDO,,,0,nome ausente do IBGE,GH,1
A5061819827,Elizabete P. Ferreira,ELIZABETE,FEMININO,0.9977,0.9977,123879,IBGE,BR,8
A5071071284,G. Raquel Guerstein,,INDEFINIDO,,,0,nome abreviado,AR;BR,2
sem-id:W4406453585:0,Leonardo Teixeira Ramos,LEONARDO,MASCULINO,0.9939,0.0061,547601,IBGE,BR,1
A5107377686,Rafael Barreiros Kiyotani,RAFAEL,MASCULINO,0.9916,0.0084,821638,IBGE,BR,3
A5027032690,Wellington Rui Andrade de Assis,WELLINGTON,MASCULINO,0.9960,0.0040,77126,IBGE,BR,3
A5107544706,Ana Paula Metropolo,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,BR,2
A5111334070,Gilmar Aparecido Dos Santos,GILMAR,MASCULINO,0.9949,0.0051,160511,IBGE,BR,4
A5109785606,Aírton Zogaib Rodrigues,AIRTON,MASCULINO,0.9970,0.0030,53186,IBGE,BR,4
A5034140567,Letícia Gonçalves Pereira,LETICIA,FEMININO,0.9964,0.9964,435628,IBGE,BR,2
A5114076204,Kelen Melo Tavares de Oliveira,KELEN,FEMININO,0.9946,0.9946,10563,IBGE,BR,1
A5112952824,Monique Torres de Queiroz,MONIQUE,FEMININO,0.9953,0.9953,67793,IBGE,BR,1
A5091666464,Hellen  Cherono Barsosio,HELLEN,FEMININO,0.9945,0.9945,21855,IBGE,BR;GB;KE,1
A5073485372,John N. Gitonga,JOHN,MASCULINO,0.9956,0.0044,19753,IBGE,BR;GB;KE,1
A5051553404,Henry Karanja,HENRY,MASCULINO,0.9898,0.0102,6744,IBGE,BR;GB;KE,1
A5032372950,Doris K. Nyamwaya,DORIS,FEMININO,0.9812,0.9812,5261,IBGE,BR;GB;KE,1
A5084846253,Donwilliams O. Omuoyo,DONWILLIAMS,INDEFINIDO,,,0,nome ausente do IBGE,BR;GB;KE,1
A5084079620,Everlyn Kamau,EVERLYN,FEMININO,1.0000,1.0000,185,IBGE,BR;GB;KE,1
A5054098347,Mainga Hamaluba,MAINGA,INDEFINIDO,,,0,nome ausente do IBGE,BR;GB;KE,1
A5074780862,Joyce Uchi Nyiro,JOYCE,FEMININO,0.9940,0.9940,42338,IBGE,BR;GB;KE,1
A5079973963,Barnes S. Kitsao,BARNES,INDEFINIDO,,,0,nome ausente do IBGE,BR;GB;KE,1
A5018851244,Amek Nyaguara,AMEK,INDEFINIDO,,,0,nome ausente do IBGE,BR;GB;KE,1
A5008168231,Stella Mwakio,STELLA,FEMININO,1.0000,1.0000,6051,IBGE,BR;GB;KE,1
A5014291864,Charles R. Newton,CHARLES,MASCULINO,0.9941,0.0059,73144,IBGE,BR;GB;KE,1
A5014763475,Rosemary C. Sang,ROSEMARY,FEMININO,0.9979,0.9979,14556,IBGE,BR;GB;KE,1
A5052001803,Daniel Wright,DANIEL,MASCULINO,0.9932,0.0068,711338,IBGE,BR;GB;KE,1
A5042030913,Eduard J. Sanders,EDUARD,MASCULINO,0.9449,0.0551,1325,IBGE,BR;GB;KE,1
A5065248857,Anna C. Seale,ANNA,FEMININO,0.9967,0.9967,55609,IBGE,BR;GB;KE,1
A5020679457,Charles N. Agoti,CHARLES,MASCULINO,0.9941,0.0059,73144,IBGE,BR;GB;KE,1
A5035938097,James Alexander Berkley,JAMES,MASCULINO,0.9873,0.0127,19935,IBGE,BR;GB;KE,1
A5009075899,Philip Bejon,PHILIP,MASCULINO,1.0000,0.0000,702,IBGE,BR;GB;KE,1
A5089192522,George M. Warimwe,GEORGE,MASCULINO,0.9931,0.0069,36239,IBGE,DE;GB;KE;US,1
A5053024837,Thiarlen Marinho da Luz,THIARLEN,INDEFINIDO,,,0,nome ausente do IBGE,BR;DE,10
A5036960887,Rafaela Ribeiro de Brito,RAFAELA,FEMININO,0.9916,0.9916,275017,IBGE,BR,5
A5008805944,Raíssa de Oliveira Ferreira,RAISSA,FEMININO,0.9957,0.9957,113640,IBGE,BR,3
A5016040121,Ariane Guimarães,ARIANE,FEMININO,0.9956,0.9956,74371,IBGE,BR,5
A5003310606,Bárbara Beatriz da Silva Nunes,BARBARA,FEMININO,0.9963,0.9963,171342,IBGE,BR;DE,4
A5067041007,Aline Sueli de Lima Rodrigues,ALINE,FEMININO,0.9963,0.9963,511737,IBGE,BR,6
A5068101403,Abraão Tiago Batista Guimarães,ABRAAO,MASCULINO,0.9948,0.0052,21172,IBGE,BR,5
A5075099201,Ítalo Nascimento Freitas,ITALO,MASCULINO,0.9927,0.0073,96817,IBGE,BR,2
A5089558127,Stênio Gonçalves da Silva Matos,STENIO,MASCULINO,1.0000,0.0000,2809,IBGE,BR,2
A5086309349,Élida Priscila Bogéa Carvalho,ELIDA,FEMININO,0.9980,0.9980,19199,IBGE,BR;DE,5
A5102534631,Juliana dos Santos Mendonça,JULIANA,FEMININO,0.9963,0.9963,564706,IBGE,BR,2
A5045964578,Jessica de Freitas Delgado,JESSICA,FEMININO,0.9960,0.9960,458284,IBGE,BR,4
A5031076880,Bruno da Silva Pierri,BRUNO,MASCULINO,0.9926,0.0074,668217,IBGE,BR,3
A5044731578,Omar Cruz-Santiago,OMAR,MASCULINO,0.9908,0.0092,8564,IBGE,MX,3
A5003771700,Ivandilson Pessoa Pinto de Menezes,IVANDILSON,MASCULINO,1.0000,0.0000,158,IBGE,BR,3
A5034864925,Maria Betânia Melo de Oliveira,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,5
A5048679102,Bruno da Cruz Pádua,BRUNO,MASCULINO,0.9926,0.0074,668217,IBGE,BR,2
A5024849290,Letícia Paiva de Matos,LETICIA,FEMININO,0.9964,0.9964,435628,IBGE,BR,5
A5064512826,Neuciane Dias Barbosa,NEUCIANE,FEMININO,1.0000,1.0000,207,IBGE,BR,5
A5043936528,Alex Rodrigues Gomes,ALEX,MASCULINO,0.9924,0.0076,311536,IBGE,BR,4
A5115740489,Wesley Rodrigues Soares,WESLEY,MASCULINO,0.9930,0.0070,157205,IBGE,BR,4
A5044048811,João Pedro Almeida Caetano,JOAO,MASCULINO,0.9959,0.0041,2984119,IBGE,BR,1
A5057441107,Daniella Torres de Almeida,DANIELLA,FEMININO,0.9967,0.9967,8179,IBGE,,2
A5102568190,Tatiane Bittar Vieira,TATIANE,FEMININO,0.9967,0.9967,209635,IBGE,BR,2
A5039594978,Leandro Jorge Telles Cardoso,LEANDRO,MASCULINO,0.9946,0.0054,509248,IBGE,,1
A5086162773,Jane Méri Santos,JANE,FEMININO,0.9800,0.9800,77345,IBGE,BR,3
A5051675748,Neyval Costa Reis,NEYVAL,INDEFINIDO,,,0,nome ausente do IBGE,BR,4
A5045979272,Gennady M. Kamenev,GENNADY,INDEFINIDO,,,0,nome ausente do IBGE,RU,2
A5111578606,Enrico Schwabe,ENRICO,MASCULINO,0.9897,0.0103,3891,IBGE,DE,1
A5037410887,Miriam L. Diamond,MIRIAM,FEMININO,0.9967,0.9967,71032,IBGE,CA,1
A5038139638,Gabriel Sigmund,GABRIEL,MASCULINO,0.9896,0.0104,932449,IBGE,NL,1
A5083347007,Michael G. Bertram,MICHAEL,MASCULINO,0.9918,0.0082,66277,IBGE,AU;SE,1
A5050953292,Alex T. Ford,ALEX,MASCULINO,0.9924,0.0076,311536,IBGE,GB,5
A5050674441,Marlene Ågerstrand,MARLENE,FEMININO,0.9972,0.9972,301890,IBGE,SE,1
A5082353985,Giulia Carlini,GIULIA,FEMININO,0.9966,0.9966,18742,IBGE,,1
A5046613621,Rainer Lohmann,RAINER,MASCULINO,0.9545,0.0455,1823,IBGE,US,4
A5011830700,Kateřina Šebková,KATERINA,FEMININO,1.0000,1.0000,91,IBGE,CZ,1
A5087277782,Anna Soehl,ANNA,FEMININO,0.9967,0.9967,55609,IBGE,,1
A5071334283,Maria Clara V.M. Starling,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,2
A5049582687,Noriyuki Suzuki,NORIYUKI,INDEFINIDO,,,0,nome ausente do IBGE,JP,1
A5084438224,Marta Venier,MARTA,FEMININO,0.9968,0.9968,214961,IBGE,US,1
A5085391651,Martin Scheringer,MARTIN,MASCULINO,0.9910,0.0090,5759,IBGE,CH,1
A5079338486,Bruno Scudeiro Espinosa,BRUNO,MASCULINO,0.9926,0.0074,668217,IBGE,BR,3
A5084204722,Carlos D’Apolito,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,BR,7
A5070713111,Silane Aparecida Ferreira da Silva-Caminha,SILANE,FEMININO,1.0000,1.0000,576,IBGE,BR,9
A5074120777,Ândrio Zafalon‐Silva,ANDRIO,MASCULINO,0.9930,0.0070,2837,IBGE,BR,2
A5024423165,Frederico Dutra Kirst,FREDERICO,MASCULINO,0.9959,0.0041,36821,IBGE,BR,1
A5044939963,Janelle Renee Thompson,JANELLE,INDEFINIDO,,,0,nome ausente do IBGE,SG,1
A5036366314,Mónica Medina,MONICA,FEMININO,0.9970,0.9970,203930,IBGE,US,1
A5006884202,Saulo de Oliveira Folharini,SAULO,MASCULINO,0.9948,0.0052,46202,IBGE,BR,5
A5057552037,Regina Célia De-Oliveira,REGINA,FEMININO,0.9976,0.9976,253086,IBGE,BR,1
A5001068954,J. Christopher Brown,,INDEFINIDO,,,0,nome abreviado,US,2
A5074929805,Luiz Fernando Carmo,LUIZ,MASCULINO,0.9956,0.0044,1107792,IBGE,BR,3
A5019989015,Ingrid Ribeiro Miguel,INGRID,FEMININO,0.9955,0.9955,102959,IBGE,BR,1
A5059707300,Pedro H. Pinna,PEDRO,MASCULINO,0.9950,0.0050,1219605,IBGE,BR,1
A5055667521,Daniel Silva Fernandes,DANIEL,MASCULINO,0.9932,0.0068,711338,IBGE,BR,1
A5070873032,Manoela Woitovicz-Cardoso,MANOELA,FEMININO,0.9917,0.9917,31618,IBGE,BR,2
A5026568983,Angelino Carta,ANGELINO,MASCULINO,0.9937,0.0063,4252,IBGE,IT,1
A5047375977,Ivanlésio Silva dos Santos,IVANLESIO,INDEFINIDO,,,0,nome ausente do IBGE,BR,1
A5038699524,Ana Paula de Paula Martins,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,,1
A5069041517,Rafael da Silva Damasceno Pereira,RAFAEL,MASCULINO,0.9916,0.0084,821638,IBGE,BR,1
A5093258548,Lucas de Paula Brazílio,LUCAS,MASCULINO,0.9907,0.0093,1127310,IBGE,BR,1
A5004219113,Miguel Angel Trejo-Rangel,MIGUEL,MASCULINO,0.9948,0.0052,240880,IBGE,BR;IE;MX,2
A5061581787,Maurício Duarte dos Santos,MAURICIO,MASCULINO,0.9961,0.0039,235778,IBGE,BR,2
A5101266885,Letícia Milene Bezerra Silva,LETICIA,FEMININO,0.9964,0.9964,435628,IBGE,BR,1
A5110542779,Lilian Fraciele Souza,LILIAN,FEMININO,0.9963,0.9963,109075,IBGE,,1
A5101286775,Ana Carolina Santana Barbosa,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,,1
A5102579049,Mario Ricardo de Oliveira,MARIO,MASCULINO,0.9955,0.0045,269379,IBGE,,1
A5006264873,Ronaldo dos Santos,RONALDO,MASCULINO,0.9969,0.0031,270324,IBGE,,1
A5051104058,Danilo Pereira Sato,DANILO,MASCULINO,0.9937,0.0063,233329,IBGE,BR,1
A5082798321,Carlos Yure B. Oliveira,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,BR,8
A5082927649,Heitor Rodrigues Silva,HEITOR,MASCULINO,0.9930,0.0070,36752,IBGE,BR,1
A5045160968,Tainá Guimarães Julio,TAINA,FEMININO,0.9796,0.9796,130268,IBGE,BR,2
A5025829203,Mariana Bertholdi Ebert,MARIANA,FEMININO,0.9958,0.9958,383387,IBGE,BR,5
A5027365985,Mercedes Fernández,MERCEDES,FEMININO,0.9928,0.9928,22257,IBGE,ES,1
A5024678356,Ana Luísa Valente,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,BR,3
A5012902682,Silvia Maria Pita de Beauclair Guimarães,SILVIA,FEMININO,0.9971,0.9971,204496,IBGE,AM;BR;DE;US,7
A5003688675,Maria Gardênia Sousa Batista,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,5
A5039974617,Alana Camoça Gonçalves de Oliveira,ALANA,FEMININO,0.9947,0.9947,67975,IBGE,BR,1
A5008902228,Michele Fernandes da Silva,MICHELE,FEMININO,0.9927,0.9927,202003,IBGE,BR,1
A5109478934,João de Deus Vidal Júnior,JOAO,MASCULINO,0.9959,0.0041,2984119,IBGE,BR,1
A5030666787,Gabryel Silva Ramos,GABRYEL,MASCULINO,1.0000,0.0000,1067,IBGE,BR,3
A5044981679,Milena Faria Pinto,MILENA,FEMININO,0.9962,0.9962,159042,IBGE,BR,5
A5053504572,Fabrício O. Coelho,FABRICIO,MASCULINO,0.9928,0.0072,167879,IBGE,BR,1
A5037165857,Leonardo de Mello Honório,LEONARDO,MASCULINO,0.9939,0.0061,547601,IBGE,BR,7
A5047733466,Diego B. Haddad,DIEGO,MASCULINO,0.9942,0.0058,424428,IBGE,BR,2
A5014968127,Willamys Rangel Nunes de Sousa,WILLAMYS,MASCULINO,1.0000,0.0000,204,IBGE,BR,1
A5101841208,Michael Vandesteen Silva Souto,MICHAEL,MASCULINO,0.9918,0.0082,66277,IBGE,BR,4
A5076748138,Stefanny S. Matos,STEFANNY,FEMININO,0.9923,0.9923,2588,IBGE,BR,1
A5067007851,Cynthia Romariz Duarte,CYNTHIA,FEMININO,1.0000,1.0000,4836,IBGE,BR,5
A5013603481,Ana Rita Salgueiro,ANA,FEMININO,0.9967,0.9967,3089858,IBGE,BR,2
A5090661818,Cláudio Ângelo da Silva Neto,CLAUDIO,MASCULINO,0.9954,0.0046,352031,IBGE,BR,4
A5078821542,Marilyn Manrow-Villalobos,MARILYN,FEMININO,1.0000,1.0000,444,IBGE,CR,1
A5060785530,José Carlos Simonassi,JOSE,MASCULINO,0.9962,0.0038,5754529,IBGE,BR,1
sem-id:W2972937562:0,J.M. Castro,,INDEFINIDO,,,0,nome abreviado,ES,1
A5019496166,Ginés A. de Gea,GINES,INDEFINIDO,0.8729,0.1271,236,nome ambíguo no IBGE,ES,1
A5066281021,María Luisa Quijano,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,ES,1
A5082042086,Roque Aguado,ROQUE,MASCULINO,0.9971,0.0029,40779,IBGE,ES,1
A5035802478,Sandro Froehner,SANDRO,MASCULINO,0.9945,0.0055,125411,IBGE,BR,3
A5081196261,B. David A. Naafs,,INDEFINIDO,,,0,nome abreviado,GB,4
A5015162860,Richard David Pancost,RICHARD,MASCULINO,0.9928,0.0072,50270,IBGE,GB,3
A5002393585,Nathália Lins Silva,NATHALIA,FEMININO,0.9963,0.9963,50108,IBGE,BR,1
A5004919573,Erika Carvalho Nogueira,ERIKA,FEMININO,0.9959,0.9959,63167,IBGE,BR,1
A5009793977,Rafael Cancella Morais,RAFAEL,MASCULINO,0.9916,0.0084,821638,IBGE,BR,1
A5052845397,Lyla Narah Strino Bomfim,LYLA,FEMININO,1.0000,1.0000,45,IBGE,BR,1
A5027409456,Rodrigo Cumplido,RODRIGO,MASCULINO,0.9953,0.0047,601650,IBGE,BR,1
A5004646100,Eduardo Barros Fagundes Netto,EDUARDO,MASCULINO,0.9935,0.0065,632664,IBGE,BR,3
A5004878858,Marcelo Tardelli Rodrigues,MARCELO,MASCULINO,0.9955,0.0045,693215,IBGE,BR,4
A5000395392,Ubirajara Gon alves de Melo,UBIRAJARA,MASCULINO,0.9951,0.0049,14517,IBGE,BR,1
A5011107994,Meriane dos Santos Paula,MERIANE,FEMININO,1.0000,1.0000,2157,IBGE,BR,2
A5068409266,Roberta Freitas,ROBERTA,FEMININO,0.9927,0.9927,143553,IBGE,BR,7
A5034032290,Rannyele Passos Ribeiro,RANNYELE,FEMININO,1.0000,1.0000,22,IBGE,BR;CO;ES;US,8
A5068130232,Christine Ruta,CHRISTINE,FEMININO,1.0000,1.0000,961,IBGE,BR;FR,14
A5016639842,Jaqueline dos Santos Silva,JAQUELINE,FEMININO,0.9961,0.9961,309115,IBGE,BR,2
A5058630236,Jefferson Renan Pinheiro Rodrigues,JEFFERSON,MASCULINO,0.9946,0.0054,55090,IBGE,BR,1
A5004125832,Rafael Artur de Queiroz Cavalcanti de Sá,RAFAEL,MASCULINO,0.9916,0.0084,821638,IBGE,BR,1
A5066474924,Sivoneide Maria da Silva,SIVONEIDE,FEMININO,1.0000,1.0000,435,IBGE,BR,1
A5084873765,Karolayne Silva Souza,KAROLAYNE,FEMININO,1.0000,1.0000,3149,IBGE,BR,1
A5013502491,Milena Roberta Freire da Silva,MILENA,FEMININO,0.9962,0.9962,159042,IBGE,BR,1
A5064529110,Lívia Caroline Alexandre de Araújo,LIVIA,FEMININO,0.9968,0.9968,136409,IBGE,BR,1
A5073076698,Elisa Santiago Pereira,ELISA,FEMININO,0.9969,0.9969,54867,IBGE,BR,1
A5040849645,Antonia Ângela Bezerra,ANTONIA,FEMININO,0.9932,0.9932,592815,IBGE,BR,1
A5033612524,Amanda Vieira de Barros,AMANDA,FEMININO,0.9961,0.9961,466432,IBGE,BR,1
A5058031678,Carlos Alberto Santos de Lucena,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,BR,1
A5053912930,S. Kullander,,INDEFINIDO,,,0,nome abreviado,SE,1
A5010998161,Michael Norén,MICHAEL,MASCULINO,0.9918,0.0082,66277,IBGE,SE,1
A5085609928,Bárbara Calegari,BARBARA,FEMININO,0.9963,0.9963,171342,IBGE,BR;US,1
A5018721314,Katherine  Ann Dafforn,KATHERINE,FEMININO,1.0000,1.0000,1570,IBGE,AU,2
A5039355556,Giulia Filippini,GIULIA,FEMININO,0.9966,0.9966,18742,IBGE,AU,1
A5074066117,Jaimie Potts,JAIMIE,INDEFINIDO,,,0,nome ausente do IBGE,AU,1
A5065692815,Mariana Mayer‐Pinto,MARIANA,FEMININO,0.9958,0.9958,383387,IBGE,AU,3
A5040981012,Richard Levy,RICHARD,MASCULINO,0.9928,0.0072,50270,IBGE,NZ,3
A5087976751,Christopher D. Clowes,CHRISTOPHER,MASCULINO,0.9923,0.0077,2719,IBGE,NZ,1
A5026275067,Joseph G. Prebble,JOSEPH,MASCULINO,0.9871,0.0129,2955,IBGE,NZ,1
A5055397645,Hugh E. G. Morgans,HUGH,MASCULINO,1.0000,0.0000,24,IBGE,NZ,1
A5065609944,Christoph Kraus,CHRISTOPH,MASCULINO,1.0000,0.0000,90,IBGE,NZ,1
A5027381312,Horst Zwingmann,HORST,MASCULINO,1.0000,0.0000,601,IBGE,JP,1
A5059395013,Howie D. Scher,HOWIE,INDEFINIDO,,,0,nome ausente do IBGE,US,1
A5033409609,Robert M. McKay,ROBERT,MASCULINO,0.9924,0.0076,38733,IBGE,NZ,1
A5009154518,T. Naish,,INDEFINIDO,,,0,nome abreviado,NZ,1
A5011245145,Guilherme Tebet,GUILHERME,MASCULINO,0.9925,0.0075,529001,IBGE,BR,2
A5108628516,Alana Casagrande,ALANA,FEMININO,0.9947,0.9947,67975,IBGE,BR,4
A5012466122,Roberta Ramblas Zamana,ROBERTA,FEMININO,0.9927,0.9927,143553,IBGE,BR,7
A5031911000,Fabíola Eloisa Setim Prioste,FABIOLA,FEMININO,0.9956,0.9956,56645,IBGE,BR,2
A5037685491,Marco Aurélio Gattamorta,MARCO,MASCULINO,0.9960,0.0040,208076,IBGE,BR,9
A5017629306,Pablo Felipe Cruz Ochoa,PABLO,MASCULINO,0.9931,0.0069,133420,IBGE,BR,2
A5034850105,Rodrigo Costa Portilho-Ramos,RODRIGO,MASCULINO,0.9953,0.0047,601650,IBGE,BR;DE,8
A5084528357,João M. Ballalai,JOAO,MASCULINO,0.9959,0.0041,2984119,IBGE,BR;FR,9
A5083792758,M. HOSTIM-SILVA,,INDEFINIDO,,,0,nome abreviado,BR,1
A5090524032,Fabiana Cezar Felix-Hackradt,FABIANA,FEMININO,0.9953,0.9953,291910,IBGE,BR,2
A5116184005,Gleybson Almeida-Faria,GLEYBSON,MASCULINO,1.0000,0.0000,475,IBGE,BR,1
A5116184006,Sávio Lair Cavalcante Silveira,SAVIO,MASCULINO,0.9922,0.0078,24125,IBGE,BR,2
A5116184007,Valkíria de Souza Gomes,VALKIRIA,FEMININO,1.0000,1.0000,3716,IBGE,BR,1
A5062568743,Yohei Yamazaki,YOHEI,INDEFINIDO,,,0,nome ausente do IBGE,JP,1
A5103076260,Yuichi Sakai,YUICHI,MASCULINO,1.0000,0.0000,31,IBGE,JP,2
A5031655359,Sayaka Mino,SAYAKA,FEMININO,1.0000,1.0000,20,IBGE,JP,6
A5046053065,Wataru Suda,WATARU,MASCULINO,1.0000,0.0000,52,IBGE,JP,1
A5032406231,Masahira Hattori,MASAHIRA,INDEFINIDO,,,0,nome ausente do IBGE,JP,1
A5093639234,Daniele de Jesus Gama-Maia,DANIELE,FEMININO,0.9919,0.9919,253521,IBGE,BR,1
A5053348285,Leonardo Luiz Calado,LEONARDO,MASCULINO,0.9939,0.0061,547601,IBGE,BR,5
A5036542256,Jamille de Araújo Bitencourt,JAMILLE,FEMININO,0.9957,0.9957,4658,IBGE,BR,7
A5024732925,Gustavo Souza,GUSTAVO,MASCULINO,0.9928,0.0072,541480,IBGE,BR,3
A5088124613,Uedson Pereira Jacobina,UEDSON,MASCULINO,1.0000,0.0000,1550,IBGE,BR,12
A5088105722,Enora Bruley,ENORA,INDEFINIDO,,,0,nome ausente do IBGE,FR,2
A5071720637,Florent Mouillot,FLORENT,INDEFINIDO,,,0,nome ausente do IBGE,FR,1
A5064244344,Thomas Lauvaux,THOMAS,MASCULINO,0.9926,0.0074,13494,IBGE,FR,1
A5016502954,Serge Rambal,SERGE,MASCULINO,1.0000,0.0000,94,IBGE,BR;FR,2
A5044563968,Réjean Tremblay,REJEAN,INDEFINIDO,,,0,nome ausente do IBGE,CA;IE;JP,7
A5086021414,Rocco De Marco,ROCCO,MASCULINO,1.0000,0.0000,234,IBGE,,1
A5045952025,Enrico Dinelli,ENRICO,MASCULINO,0.9897,0.0103,3891,IBGE,IT,1
A5074109515,Mario Tramontana,MARIO,MASCULINO,0.9955,0.0045,269379,IBGE,IT,1
A5110939756,Romain Abraham,ROMAIN,MASCULINO,1.0000,0.0000,28,IBGE,FR,1
A5018550719,Viviane Bout‐Roumazeilles,VIVIANE,FEMININO,0.9974,0.9974,230822,IBGE,FR,1
A5043069949,Marion Delattre,MARION,INDEFINIDO,0.7277,0.7277,2284,nome ambíguo no IBGE,FR,1
A5101820727,Eduardo García,EDUARDO,MASCULINO,0.9935,0.0065,632664,IBGE,FR,1
A5015716400,Leonardo Martins Pinheiro,LEONARDO,MASCULINO,0.9939,0.0061,547601,IBGE,,1
A5063790581,Enio Lupchinski,ENIO,MASCULINO,0.9971,0.0029,25122,IBGE,BR,1
A5113061595,Hairui Jiang,HAIRUI,INDEFINIDO,,,0,nome ausente do IBGE,CN,1
A5042149807,Hehe Wang,HEHE,INDEFINIDO,,,0,nome ausente do IBGE,CN,1
A5010545291,Murilo Augusto Vaz,MURILO,MASCULINO,0.9938,0.0062,115785,IBGE,BR,10
A5044663353,Xinglan Bai,XINGLAN,INDEFINIDO,,,0,nome ausente do IBGE,CN,2
A5038456216,Chun‐Ta Lai,CHUNTA,INDEFINIDO,,,0,nome ausente do IBGE,US,1
A5063320436,Yasmim Garcia da Silveira,YASMIM,FEMININO,0.9954,0.9954,65023,IBGE,BR,1
A5090228185,E. K. Ganesan,,INDEFINIDO,,,0,nome abreviado,VE,3
A5113440138,John A. West,JOHN,MASCULINO,0.9956,0.0044,19753,IBGE,AU,4
A5090855875,Orlando Necchi,ORLANDO,MASCULINO,0.9976,0.0024,101455,IBGE,BR,19
A5135934445,Jackson Silva de Oliveira,JACKSON,MASCULINO,0.9953,0.0047,58806,IBGE,BR,1
A5112963642,Letícia Rafaela de Morais,LETICIA,FEMININO,0.9964,0.9964,435628,IBGE,BR,2
A5135909006,Shannon Corrigan,SHANNON,INDEFINIDO,0.6111,0.6111,54,nome ambíguo no IBGE,US,1
A5129587281,Gavin Naylor,GAVIN,MASCULINO,1.0000,0.0000,23,IBGE,US,1
A5015511041,Carina Cristiane Korb,CARINA,FEMININO,0.9962,0.9962,63555,IBGE,BR,3
A5043986182,Laurindo Antônio Guasselli,LAURINDO,MASCULINO,0.9965,0.0035,12116,IBGE,BR,3
A5025842941,Tássia Fraga Belloli,TASSIA,FEMININO,0.9961,0.9961,7389,IBGE,BR,2
A5010738824,Christhian Santana Cunha,CHRISTHIAN,MASCULINO,1.0000,0.0000,111,IBGE,BR,2
A5102854061,Amanda Letícia Bauer,AMANDA,FEMININO,0.9961,0.9961,466432,IBGE,BR,1
A5026667201,Caroline dos Santos Brückmann,CAROLINE,FEMININO,0.9956,0.9956,213648,IBGE,BR,1
A5001652620,Tayane Costa Carvalho,TAYANE,FEMININO,0.9952,0.9952,6628,IBGE,BR,1
A5047215461,Florian Wittmann,FLORIAN,MASCULINO,1.0000,0.0000,65,IBGE,BR;DE,2
A5012022533,María Teresa Fernández Piedade,MARIA,FEMININO,0.9966,0.9966,11734129,IBGE,BR,2
A5041978640,Angélica Faria de Resende,ANGELICA,FEMININO,0.9967,0.9967,123609,IBGE,BR,1
A5064777281,Daniel Andrés Dos Santos,DANIEL,MASCULINO,0.9932,0.0068,711338,IBGE,AR,1
A5013559816,Carlos Molineri,CARLOS,MASCULINO,0.9959,0.0041,1489191,IBGE,AR,2
