author_id,nome,paises,primeiro_nome,obras,genero_ibge,motivo_ibge,genero_wgnd,motivo_wgnd,genero_wgnd_fallback,motivo_wgnd_fallback,detalhe_wgnd
A5062321482,Giovanni Galli,GB,GIOVANNI,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5064316776,Michele Gristina,IT,MICHELE,3,FEMININO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5020116704,Gianmarco Ingrosso,IT,GIANMARCO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5039065479,Giacomo Milisenda,IT,GIACOMO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5070818033,Stefano Piraino,IT,STEFANO,6,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5027089369,Cosimo Solidoro,IT,COSIMO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5069283167,Ruth H. Thurstan,GB,RUTH,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5110298811,Trevor J. Willis,GB;IT,TREVOR,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5043406682,Petteri Juha Uotila,FI,PETTERI,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,FI:M1.00
A5112661875,Russell Fiedler,AU,RUSSELL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5006233830,Nathaniel L. Bindoff,AU,NATHANIEL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5057297100,Simon Joseph Mayo,GB,SIMON,9,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5112798202,Rosemary Gail Rayfuse,AU,ROSEMARY,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00/M0.00
A5066878030,Cayne Layton,AU,CAYNE,1,FEMININO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5086849645,Harrison Vermont,US,HARRISON,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5040763300,Gary B. Brassington,AU,GARY,4,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5017628928,Ashley D. Burke,US,ASHLEY,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F0.98/M0.02
A5033579815,Neil J. Holbrook,AU,NEIL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5089598526,Thomas Mesaglio,AU,THOMAS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:M1.00
A5068062685,Elahe Parvizi,NZ,ELAHE,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5016389833,Gabriela Semolini Pilo,AU,GABRIELA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00
A5053381150,Xiaobiao Xu,US,XIAOBIAO,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5040912754,Paula Fratantoni,US,PAULA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5048915938,Claire Chassagne,NL,CLAIRE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,NL:F1.00
A5023168988,Catherine Goyet,FR,CATHERINE,3,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,FR:F1.00
A5085258142,Franck Touratier,FR,FRANCK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5051886578,Esperanza Huerta Lwanga,NL,ESPERANZA,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5060187619,Tristan Benjamin Salles,AU,TRISTAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.01/M0.99
A5071745390,Jodie Pall,AU,JODIE,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.99/M0.01
A5069987493,David H. Hembry,US,DAVID,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5009740426,Lesje Atkinson,US,LESJE,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5012179404,Chang Guo,US,CHANG,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.02/M0.98
A5066573517,Rosemary Grace Gillespie,US,ROSEMARY,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5071258617,Ana Cinti,AR,ANA,3,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5048539424,Ana M. Parma,AR,ANA,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5043876791,Hiram Rosales Nanduca,MX,HIRAM,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5049976083,Lorena M. Rios Mendoza,US,LORENA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F0.99/M0.01
A5104007613,Michael G. Frisk,US,MICHAEL,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.01/M0.99
A5010818892,Adrian Jordaan,US,ADRIAN,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.07/M0.93
A5049402888,Vincent S. Saba,US,VINCENT,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5080806263,Fabio A. Castellanos,CO,FABIO,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5004927004,Fabián Amaya‐García,CO,FABIAN,2,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5022579000,Edisson Tello,CO,EDISSON,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5008452112,Freddy Alejandro Ramos,CO,FREDDY,3,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5032163198,Adriana Umaña‐Pérez,CO,ADRIANA,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5090535481,Mónica Puyana,CO,MONICA,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5054277019,Leonardo Castellanos,CO,LEONARDO,5,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5102747694,María E. López,CL;SE,MARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,SE:F1.00/M0.00
A5072589835,Nicolás I. Segovia,CL,NICOLAS,2,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5005645632,Theresa L. Cole,NZ,THERESA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,NZ:F1.00
A5075634945,Ke Bi,US,KE,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.02/M0.98
A5028964237,Cynthia Y. Wang‐Claypool,US,CYNTHIA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5030023952,Jonathan M. Waters,NZ,JONATHAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NZ:M1.00
A5019980281,Rauri C. K. Bowie,US,RAURI,4,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00
A5040354368,Jeyaraj Jeyavani,IN,JEYARAJ,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,IN:?1.00
A5042908667,Khalid A. Al‐Ghanim,SA,KHALID,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,SA:M1.00
A5052915235,Marimuthu Govindarajan,IN,MARIMUTHU,3,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,IN:?0.50/M0.50
A5017720305,Marcello Nicoletti,IT,MARCELLO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5080853782,Baskaralingam Vaseeharan,IN,BASKARALINGAM,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5067455237,Lydie‐Stella Koutika,CG;IT,LYDIESTELLA,3,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5076727333,Alessia Fiore,IT,ALESSIA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,IT:F1.00
A5059834288,Silvia Tabacchioni,IT,SILVIA,3,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,IT:F1.00
A5002495162,Giuseppe Aprea,IT,GIUSEPPE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5020159299,Annamaria Bevivino,IT,ANNAMARIA,3,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,IT:F1.00
A5042927261,Sebastián Jiménez,ES;UY,SEBASTIAN,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5059046565,Julián Bastida,AR,JULIAN,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5068197164,Juan Pablo Seco Pon,AR,JUAN,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AR:M1.00
A5003760896,Oli Yates,GB,OLI,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5087993814,Alexander L. Bond,GB,ALEXANDER,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:F0.00/M1.00
A5018591830,Julian D. Olden,US,JULIAN,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.02/M0.98
A5091123123,Julien Cucherousset,FR,JULIEN,1,INDEFINIDO,nome ambíguo no IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5025363929,Mark J. Kennard,AU,MARK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5015079637,Ernesto Azzurro,IT,ERNESTO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5029397742,Alejandro Antonio Aragón‐Moreno,MX;US,ALEJANDRO,5,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,MX:M1.00; US:F0.01/M0.99
A5023449683,Y. Jun Xu,US,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5053407281,Nina Lam,US,NINA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5062351779,Patrick McConney,BB,PATRICK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,BB:M1.00
A5008508945,Henning Kuhnert,DE,HENNING,9,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5074027743,Ralf Tiedemann,DE,RALF,8,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5073839352,Maximilian Vahlenkamp,DE,MAXIMILIAN,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5023019780,Torsten Bickert,DE,TORSTEN,4,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5051662102,Dirk de Beer,DE,DIRK,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5054154582,Patricia Lynn Yager,US,PATRICIA,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5048459331,Md Masum Billah,IT,MD,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5074221814,Md Khurshid Alam Bhuiyan,ES,MD,3,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5036254459,Md Iqram Uddin Al Amran,BD,MD,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,BD:M1.00
A5035965129,Mário Jorge Pereira,PT,MARIO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PT:M1.00
A5076332609,Fernando Manuel Raposo Morgado,PT,FERNANDO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PT:M1.00
A5037637837,Ulisses M. Azeiteiro,PT,ULISSES,7,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PT:M1.00
A5068287628,Kátia da Boit,CO,KATIA,3,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5103941030,Marta Tiago Santos,PT,MARTA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,PT:F1.00
A5013916963,María Leonor Nunes,PT,MARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,PT:F1.00
A5040066789,María Eugenia Lattuca,AR,MARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AR:F1.00
A5114175410,Facundo Manuel Llompart,AR,FACUNDO,2,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5081747257,M.A Renzi,AR,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5075965983,Ileana De Leva,AR,ILEANA,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5087774640,Claudia C. Boy,AR,CLAUDIA,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5025980876,Fabián Alberto Vanella,AR,FABIAN,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5023594183,María Eugenia Barrantes,AR,MARIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AR:F1.00
A5084155207,Daniel Alfredo Fernández,AR,DANIEL,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5004526532,Karen A. Kidd,CA,KAREN,4,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00
A5070359460,Rose Lines,AU,ROSE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00
A5093130496,Manjeeti Juggernauth,AU,MANJEETI,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5027657043,Georgia Peverley,AU,GEORGIA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00/M0.00
A5008192704,James Keating,AU,JAMES,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5057097226,Tiffany Simpson,AU,TIFFANY,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00/M0.00
A5025841543,Mahsa Mousavi‐Derazmahalleh,AU,MAHSA,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00
A5085536018,Michael F. Bunce,AU,MICHAEL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5068073296,Tina E. Berry,AU,TINA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F0.99/M0.01
A5020245314,Alice J. Taysom,AU,ALICE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,AU:F1.00/M0.00
A5035666852,Phillip Whittle,AU,PHILLIP,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,AU:F0.00/M1.00
A5033119643,Anastassia M. Makarieva,DE;RU;US,ANASTASSIA,2,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,RU:F1.00; US:F1.00
A5035728697,A. V. Nefiodov,RU,,2,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5088265338,Douglas Sheil,ID;NL;NO,DOUGLAS,2,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5072261150,Bai-Lian Li,US,BAI,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,US:F0.52/M0.48
A5020887920,David H. Bromwich,US,DAVID,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5102885400,Sheng‐Hung Wang,US,SHENGHUNG,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5072761663,Daniel Althoff,SE,DANIEL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,SE:M1.00
A5046124765,Walter Zenk,DE,WALTER,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,DE:M1.00
A5058741110,Eugene G. Morozov,RU,EUGENE,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5032203305,Dmitry I. Frey,RU,DMITRY,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,RU:M1.00
sem-id:W4412046035:4,Philippe Preux,FR,PHILIPPE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5021317730,Zachary A. Siders,US,ZACHARY,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5055101912,Debra J. Murie,US,DEBRA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5053355169,Gregor M. Cailliet,US,GREGOR,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:M1.00
A5049097201,Markus Brinkmann,CA,MARKUS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CA:M1.00
A5079909297,Jeff S. Bowman,US,JEFF,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5049884845,Lorenzo Morroni,IT,LORENZO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,IT:M1.00
A5058446085,Fraser A. Januchowski‐Hartley,FR;GB,FRASER,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5025811205,Lorenzo Vilizzi,PL,LORENZO,2,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5050351270,Gordon Howard Copp,CA;GB;PL,GORDON,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,CA:M1.00; GB:M1.00
A5031136209,Jeffrey E. Hill,US,JEFFREY,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5007490659,Б. В. Адамович,BY,,1,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,INDEFINIDO,nome abreviado,
A5037058171,Luke Aislabie,GB,LUKE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5000216107,Daniel R. Akin,US,DANIEL,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5018174166,Abbas J. Al-Faisal,IQ,ABBAS,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,IQ:M1.00
A5011478142,David Almeida,ES,DAVID,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,ES:M1.00
A5112644082,Mohamad Noor Amal Azmai,MY,MOHAMAD,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5058424210,Rigers Bakiu,AL,RIGERS,2,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5073132674,Adriana Bellati,IT,ADRIANA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,IT:F1.00
A5019163909,Renée Bernier,CA,RENEE,1,INDEFINIDO,nome ambíguo no IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00/M0.00
A5080450232,Jason M. Bies,US,JASON,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5040245936,Gökçen Bilge,TR,GOKCEN,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5001766991,Paulo Branco,PT,PAULO,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PT:M1.00
A5050398398,Thuyet D. Bui,VN,THUYET,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5056206887,Ratcha Chaichana,TH,RATCHA,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5000895453,Joleen Chan,SG,JOLEEN,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5021439498,Dimitriy Dashinov,BG,DIMITRIY,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5036170560,Phil I. Davison,GB;PT,PHIL,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:M1.00
A5053644571,Jennifer A. Dodd,GB,JENNIFER,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5026961625,Lennart Edsman,SE,LENNART,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,SE:M1.00
A5026225236,Fitnat Güler Ekmekçı,TR,FITNAT,1,INDEFINIDO,nome ausente do IBGE,FEMININO,WGND,FEMININO,WGND,TR:F1.00
A5051131995,Jessica Elphinstone-Davis,GB,JESSICA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5049936673,Charlotte Evangelista,ES;NO,CHARLOTTE,2,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,ES:F1.00; NO:F1.00
A5020749342,Gemma V. Fenwick,GB,GEMMA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,GB:F1.00
A5016221176,Árpád Ferincz,HU,ARPAD,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,HU:M1.00
sem-id:W3164086783:38,Teresa Ferreira,PT,TERESA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,PT:F1.00
A5081486714,Éric Feunteun,FR,ERIC,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5030850581,Halit Filiz,TR,HALIT,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,TR:M1.00
A5064038787,Helen S. Gajduchenko,BY,HELEN,1,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5050087574,João Gama Monteiro,PT;US,JOAO,2,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PT:M1.00; US:F0.00/M1.00
A5079010859,Ignácio Gestoso,PT;US,IGNACIO,3,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,US:F0.00/M1.00
A5018334899,Daniela Giannetto,TR;US,DANIELA,3,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,US:F1.00/M0.00
A5082096482,Allan S. Gilles,PH,ALLAN,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,PH:M1.00
A5067078978,Francesca Gizzi,PT,FRANCESCA,2,FEMININO,IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5023013341,Branko Glamuzina,HR,BRANKO,2,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,HR:M1.00
A5009350976,Luka Glamuzina,HR,LUKA,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,HR:M1.00
A5073200604,Philippe Goulletquer,FR,PHILIPPE,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,FR:M1.00
A5055146947,Joanna Grabowska,PL,JOANNA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,PL:F1.00
A5017621549,Rogan Harmer,GB,ROGAN,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,GB:F0.00/M1.00
A5021312313,Jeffrey W. Hean,ZA,JEFFREY,1,MASCULINO,IBGE,INDEFINIDO,nome ausente na WGND para o país,MASCULINO,WGND sem país (fallback),
A5014987588,Gábor Herczeg,HU,GABOR,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,HU:M1.00
A5002010113,Katie E. Howland,CA,KATIE,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,CA:F1.00
A5041380549,Ali İlhan,DE;PA;TR,ALI,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,TR:M1.00
A5049127916,Elena Aleksandrovna Interesova,RU,ELENA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,RU:F1.00
A5025294342,Katarína Jakubčinová,SK,KATARINA,1,FEMININO,IBGE,FEMININO,WGND,FEMININO,WGND,SK:F1.00
A5014467013,Anders Jelmert,NO,ANDERS,1,MASCULINO,IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5084880794,Stein Ivar Johnsen,NO,STEIN,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,NO:M1.00
A5056029841,Tomasz Kakareko,PL,TOMASZ,1,INDEFINIDO,nome ausente do IBGE,MASCULINO,WGND,MASCULINO,WGND,PL:M1.00
A5023066601,Kamalaporn Kanongdate,TH,KAMALAPORN,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,INDEFINIDO,nome ausente na WGND para o país,
A5013286443,Nurçin Killi,TR,NURCIN,1,INDEFINIDO,nome ausente do IBGE,INDEFINIDO,nome ausente na WGND para o país,FEMININO,WGND sem país (fallback),
A5100614332,Jeong-Eun Kim,KR,JEONG,1,INDEFINIDO,nome ambíguo no IBGE,INDEFINIDO,nome ambíguo na WGND,INDEFINIDO,nome ambíguo na WGND,KR:?1.00
